datetime,Consumption (kWh),temp,feelslike,dew,humidity,precip,windspeed,sealevelpressure,cloudcover,sensor_temp,hour,day_of_week,is_weekend,midnight_flag,part_of_day
2023-11-02 19:00:00,0.92,8.5,5.3,8.1,97.65,1.288,21.5,970.2,100.0,20.91329479768786,19,3,0,False,evening
2023-11-02 19:30:00,3.14,8.45,5.1,7.9,96.495,0.8695,22.9,970.6500000000001,100.0,20.971098265895957,19,3,0,False,evening
2023-11-02 20:00:00,0.96,8.4,4.9,7.7,95.34,0.451,24.3,971.1,100.0,21.028901734104046,20,3,0,False,evening
2023-11-02 20:30:00,0.92,8.350000000000001,4.85,7.550000000000001,94.745,0.3125,24.85,971.5,100.0,21.052023121387283,20,3,0,False,evening
2023-11-02 21:00:00,0.88,8.3,4.8,7.4,94.15,0.174,25.4,971.9,100.0,21.07514450867052,21,3,0,False,night
2023-11-02 21:30:00,0.84,8.25,4.75,7.4,94.25,0.13949999999999999,25.15,972.15,100.0,21.09826589595376,21,3,0,False,night
2023-11-02 22:00:00,0.05,8.2,4.7,7.4,94.35,0.105,24.9,972.4,100.0,21.121387283236995,22,3,0,False,night
2023-11-02 22:30:00,0.18,8.2,4.7,7.300000000000001,94.02,0.22699999999999998,24.25,972.65,100.0,21.121387283236995,22,3,0,False,night
2023-11-02 23:00:00,0.3,8.2,4.7,7.2,93.69,0.349,23.6,972.9,100.0,21.121387283236995,23,3,0,False,night
2023-11-02 23:30:00,0.24,8.05,4.5,7.15,94.1,0.236,24.5,973.3499999999999,100.0,21.202312138728324,23,3,0,False,night
2023-11-03 00:00:00,0.01,7.9,4.3,7.1,94.51,0.123,25.4,973.8,100.0,21.283236994219653,0,4,1,True,early_morning
2023-11-03 00:30:00,0.15,7.800000000000001,4.15,6.949999999999999,94.235,0.079,25.35,974.05,100.0,21.341040462427745,0,4,1,True,early_morning
2023-11-03 01:00:00,0.03,7.7,4.0,6.8,93.96,0.035,25.3,974.3,100.0,21.39884393063584,1,4,1,True,early_morning
2023-11-03 01:30:00,0.03,7.7,3.9,6.699999999999999,93.345,0.0625,26.700000000000003,974.5999999999999,100.0,21.421965317919074,1,4,1,True,early_morning
2023-11-03 02:00:00,0.04,7.7,3.8,6.6,92.73,0.09,28.1,974.9,100.0,21.44508670520231,2,4,1,True,early_morning
2023-11-03 02:30:00,0.05,7.6,3.5999999999999996,6.449999999999999,92.28,0.0985,28.55,975.0,84.05,21.514450867052023,2,4,1,True,early_morning
2023-11-03 03:00:00,0.05,7.5,3.4,6.3,91.83,0.107,29.0,975.1,68.1,21.58381502890173,3,4,1,True,early_morning
2023-11-03 03:30:00,0.04,7.45,3.45,6.25,91.84,0.0625,27.9,975.3,71.19999999999999,21.58381502890173,3,4,1,True,early_morning
2023-11-03 04:00:00,0.04,7.4,3.5,6.2,91.85,0.018,26.8,975.5,74.3,21.58381502890173,4,4,1,True,early_morning
2023-11-03 04:30:00,0.03,7.4,3.6,6.2,91.81,0.018,25.8,975.7,82.0,21.560693641618496,4,4,1,True,early_morning
2023-11-03 05:00:00,0.3,7.4,3.7,6.2,91.77,0.018,24.8,975.9,89.7,21.53757225433526,5,4,1,False,early_morning
2023-11-03 05:30:00,0.32,7.300000000000001,3.75,6.1,91.955,0.026500000000000003,23.0,976.25,71.7,21.54913294797688,5,4,1,False,early_morning
2023-11-03 06:00:00,0.35,7.2,3.8,6.0,92.14,0.035,21.2,976.6,53.7,21.560693641618496,6,4,1,False,morning
2023-11-03 06:30:00,0.38,7.2,3.75,6.1,92.825,0.0175,21.049999999999997,976.95,65.0,21.57225433526012,6,4,1,False,morning
2023-11-03 07:00:00,0.4,7.2,3.7,6.2,93.51,0.0,20.9,977.3,76.3,21.58381502890173,7,4,1,False,morning
2023-11-03 07:30:00,2.27,7.25,3.95,6.300000000000001,93.83500000000001,0.035,19.6,977.65,78.9,21.514450867052023,7,4,1,False,morning
2023-11-03 08:00:00,0.38,7.3,4.2,6.4,94.16,0.07,18.3,978.0,81.5,21.44508670520231,8,4,1,False,morning
2023-11-03 08:30:00,0.36,7.55,4.25,6.5,93.33,0.035,20.55,978.2,72.9,21.3757225433526,8,4,1,False,morning
2023-11-03 09:00:00,0.05,7.8,4.3,6.6,92.5,0.0,22.8,978.4,64.3,21.30635838150289,9,4,1,False,late_morning
2023-11-03 09:30:00,0.11,8.25,4.85,6.75,90.46000000000001,0.0,23.25,978.65,63.3,21.07514450867052,9,4,1,False,late_morning
2023-11-03 10:00:00,0.18,8.7,5.4,6.9,88.42,0.0,23.7,978.9,62.3,20.84393063583815,10,4,1,False,late_morning
2023-11-03 10:30:00,0.24,9.1,5.85,6.95,86.53,0.0,24.1,978.9,58.5,20.647398843930635,10,4,1,False,late_morning
2023-11-03 11:00:00,0.34,9.5,6.3,7.0,84.64,0.0,24.5,978.9,54.7,20.45086705202312,11,4,1,False,late_morning
2023-11-03 11:30:00,0.27,9.9,8.3,7.1,83.03999999999999,0.0,25.45,979.05,67.05000000000001,19.89595375722543,11,4,1,False,late_morning
2023-11-03 12:00:00,0.24,10.3,10.3,7.2,81.44,0.0,26.4,979.2,79.4,19.341040462427745,12,4,1,False,early_afternoon
2023-11-03 12:30:00,0.21,10.25,10.25,7.050000000000001,80.62,0.044,25.75,979.45,84.05000000000001,19.36416184971098,12,4,1,False,early_afternoon
2023-11-03 13:00:00,0.4,10.2,10.2,6.9,79.8,0.088,25.1,979.7,88.7,19.387283236994215,13,4,1,False,early_afternoon
2023-11-03 13:30:00,0.45,10.149999999999999,10.149999999999999,6.9,80.215,0.228,23.55,979.75,90.25,19.41040462427745,13,4,1,False,early_afternoon
2023-11-03 14:00:00,2.06,10.1,10.1,6.9,80.63,0.368,22.0,979.8,91.8,19.43352601156069,14,4,1,False,early_afternoon
2023-11-03 14:30:00,0.55,9.85,8.4,6.800000000000001,81.24,0.2015,22.25,979.95,91.8,19.88439306358381,14,4,1,False,early_afternoon
2023-11-03 15:00:00,0.6,9.6,6.7,6.7,81.85,0.035,22.5,980.1,91.8,20.335260115606932,15,4,1,False,late_afternoon
2023-11-03 15:30:00,0.57,9.25,6.35,6.75,84.05,0.0965,21.75,980.25,77.35,20.497109826589597,15,4,1,False,late_afternoon
2023-11-03 16:00:00,0.55,8.9,6.0,6.8,86.25,0.158,21.0,980.4,62.9,20.65895953757225,16,4,1,False,late_afternoon
2023-11-03 16:30:00,0.52,8.600000000000001,5.7,6.9,89.025,0.079,19.75,980.55,68.6,20.79768786127168,16,4,1,False,late_afternoon
2023-11-03 17:00:00,0.6,8.3,5.4,7.0,91.8,0.0,18.5,980.7,74.3,20.936416184971097,17,4,1,False,late_afternoon
2023-11-03 17:30:00,0.68,8.15,5.25,6.85,91.875,0.1515,17.9,980.8,84.05,21.005780346820806,17,4,1,False,late_afternoon
2023-11-03 18:00:00,0.76,8.0,5.1,6.7,91.95,0.303,17.3,980.9,93.8,21.07514450867052,18,4,1,False,evening
2023-11-03 18:30:00,0.84,7.9,4.8,6.75,92.555,0.34450000000000003,19.55,980.8499999999999,85.6,21.167630057803468,18,4,1,False,evening
2023-11-03 19:00:00,0.92,7.8,4.5,6.8,93.16,0.386,21.8,980.8,77.4,21.260115606936417,19,4,1,False,evening
2023-11-03 19:30:00,1.0,7.8,4.5,6.8,93.35499999999999,0.5469999999999999,21.3,980.8,82.5,21.260115606936417,19,4,1,False,evening
2023-11-03 20:00:00,0.96,7.8,4.5,6.8,93.55,0.708,20.8,980.8,87.6,21.260115606936417,20,4,1,False,evening
2023-11-03 20:30:00,0.92,7.75,4.65,6.75,93.69,0.5655,19.05,980.65,84.55,21.236994219653177,20,4,1,False,evening
2023-11-03 21:00:00,0.88,7.7,4.8,6.7,93.83,0.423,17.3,980.5,81.5,21.21387283236994,21,4,1,False,night
2023-11-03 21:30:00,0.84,7.6,4.65,6.75,94.47999999999999,0.247,17.55,980.4,86.65,21.271676300578036,21,4,1,False,night
2023-11-03 22:00:00,0.05,7.5,4.5,6.8,95.13,0.071,17.8,980.3,91.8,21.32947976878613,22,4,1,False,night
2023-11-03 22:30:00,0.18,7.55,4.6,6.9,95.53,0.2375,17.5,980.25,95.9,21.29479768786127,22,4,1,False,night
2023-11-03 23:00:00,3.22,7.6,4.7,7.0,95.93,0.404,17.2,980.2,100.0,21.260115606936417,23,4,1,False,night
2023-11-03 23:30:00,0.24,7.449999999999999,4.45,6.8,95.61500000000001,0.2285,17.65,980.0,93.65,21.35260115606936,23,4,1,False,night
2023-11-04 00:00:00,0.11,7.3,4.2,6.6,95.3,0.053,18.1,979.8,87.3,21.44508670520231,0,5,1,True,early_morning
2023-11-04 00:30:00,0.1,6.949999999999999,4.0,6.199999999999999,95.095,0.0265,16.55,979.3499999999999,54.3,21.57225433526012,0,5,1,True,early_morning
2023-11-04 01:00:00,0.03,6.6,3.8,5.8,94.89,0.0,15.0,978.9,21.3,21.69942196531792,1,5,1,True,early_morning
2023-11-04 01:30:00,0.03,6.3,3.8,5.6,95.34,0.0,12.7,978.5,15.600000000000001,21.76878612716763,1,5,1,True,early_morning
2023-11-04 02:00:00,0.04,6.0,3.8,5.4,95.79,0.0,10.4,978.1,9.9,21.838150289017342,2,5,1,True,early_morning
2023-11-04 02:30:00,0.1,5.95,3.55,5.35,95.92,0.0,11.600000000000001,977.6,20.6,21.90751445086705,2,5,1,True,early_morning
2023-11-04 03:00:00,0.05,5.9,3.3,5.3,96.05,0.0,12.8,977.1,31.3,21.976878612716764,3,5,1,True,early_morning
2023-11-04 03:30:00,0.04,5.65,3.3499999999999996,5.0,95.72,0.0,10.9,976.5,54.55,22.02312138728324,3,5,1,True,early_morning
2023-11-04 04:00:00,0.04,5.4,3.4,4.7,95.39,0.0,9.0,975.9,77.8,22.06936416184971,4,5,1,True,early_morning
2023-11-04 04:30:00,0.03,5.2,3.2,4.550000000000001,95.655,0.0,8.75,975.4,75.5,22.161849710982658,4,5,1,True,early_morning
2023-11-04 05:00:00,0.3,5.0,3.0,4.4,95.92,0.0,8.5,974.9,73.2,22.254335260115607,5,5,1,False,early_morning
2023-11-04 05:30:00,0.32,4.9,2.45,4.45,97.05000000000001,0.0,10.55,974.5,86.6,22.404624277456648,5,5,1,False,early_morning
2023-11-04 06:00:00,0.35,4.8,1.9,4.5,98.18,0.0,12.6,974.1,100.0,22.55491329479769,6,5,1,False,morning
2023-11-04 06:30:00,0.38,4.55,1.65,4.35,98.61000000000001,0.0,12.5,973.45,100.0,22.67052023121387,6,5,1,False,morning
2023-11-04 07:00:00,0.4,4.3,1.4,4.2,99.04,0.0,12.4,972.8,100.0,22.786127167630056,7,5,1,False,morning
2023-11-04 07:30:00,1.89,4.5,1.45,4.35,98.905,0.029,13.4,972.2,88.9,22.728323699421964,7,5,1,False,morning
2023-11-04 08:00:00,0.38,4.7,1.5,4.5,98.77,0.058,14.4,971.6,77.8,22.67052023121387,8,5,1,False,morning
2023-11-04 08:30:00,0.36,4.9,1.65,4.65,98.50999999999999,0.029,15.100000000000001,971.05,88.9,22.589595375722546,8,5,1,False,morning
2023-11-04 09:00:00,0.05,5.1,1.8,4.8,98.25,0.0,15.8,970.5,100.0,22.508670520231213,9,5,1,False,late_morning
2023-11-04 09:30:00,0.11,5.199999999999999,2.0,4.9,98.14500000000001,0.342,15.3,970.15,100.0,22.4393063583815,9,5,1,False,late_morning
2023-11-04 10:00:00,0.18,5.3,2.2,5.0,98.04,0.684,14.8,969.8,100.0,22.36994219653179,10,5,1,False,late_morning
2023-11-04 10:30:00,0.24,5.4,2.05,5.15,98.245,0.6675,16.55,969.05,100.0,22.38150289017341,10,5,1,False,late_morning
2023-11-04 11:00:00,0.3,5.5,1.9,5.3,98.45,0.651,18.3,968.3,100.0,22.393063583815028,11,5,1,False,late_morning
2023-11-04 11:30:00,0.27,5.65,2.0999999999999996,5.4,97.985,0.5245,18.55,967.3499999999999,100.0,22.3121387283237,11,5,1,False,late_morning
2023-11-04 12:00:00,0.24,5.8,2.3,5.5,97.52,0.398,18.8,966.4,100.0,22.23121387283237,12,5,1,False,early_afternoon
2023-11-04 12:30:00,0.21,6.0,2.4,5.6,97.16999999999999,0.371,19.700000000000003,966.0,100.0,22.161849710982658,12,5,1,False,early_afternoon
2023-11-04 13:00:00,0.4,6.2,2.5,5.7,96.82,0.344,20.6,965.6,100.0,22.09248554913295,13,5,1,False,early_afternoon
2023-11-04 13:30:00,0.45,6.35,2.65,5.9,97.37,0.4485,20.8,965.25,100.0,22.02312138728324,13,5,1,False,early_afternoon
2023-11-04 14:00:00,1.85,6.5,2.8,6.1,97.92,0.553,21.0,964.9,100.0,21.953757225433527,14,5,1,False,early_afternoon
2023-11-04 14:30:00,0.55,6.55,2.95,6.25,98.13499999999999,0.519,20.65,964.8,100.0,21.90751445086705,14,5,1,False,early_afternoon
2023-11-04 15:00:00,0.6,6.6,3.1,6.4,98.35,0.485,20.3,964.7,100.0,21.86127167630058,15,5,1,False,late_afternoon
2023-11-04 15:30:00,0.57,6.6,3.1500000000000004,6.4,98.47,0.4825,19.35,964.6500000000001,100.0,21.84971098265896,15,5,1,False,late_afternoon
2023-11-04 16:00:00,1.39,6.6,3.2,6.4,98.59,0.48,18.4,964.6,100.0,21.838150289017342,16,5,1,False,late_afternoon
2023-11-04 16:30:00,0.52,6.6,3.45,6.4,98.605,0.7284999999999999,16.799999999999997,964.6,100.0,21.78034682080925,16,5,1,False,late_afternoon
2023-11-04 17:00:00,0.6,6.6,3.7,6.4,98.62,0.977,15.2,964.6,100.0,21.72254335260116,17,5,1,False,late_afternoon
2023-11-04 17:30:00,0.68,6.65,3.6,6.4,98.375,0.8045,16.2,964.7,100.0,21.734104046242773,17,5,1,False,late_afternoon
2023-11-04 18:00:00,0.76,6.7,3.5,6.4,98.13,0.632,17.2,964.8,100.0,21.745664739884397,18,5,1,False,evening
2023-11-04 18:30:00,0.84,6.75,3.55,6.45,98.25,0.5985,17.35,964.8,100.0,21.72254335260116,18,5,1,False,evening
2023-11-04 19:00:00,0.92,6.8,3.6,6.5,98.37,0.565,17.5,964.8,100.0,21.69942196531792,19,5,1,False,evening
2023-11-04 19:30:00,1.0,6.8,3.95,6.55,98.4,0.548,15.2,964.9,100.0,21.61849710982659,19,5,1,False,evening
2023-11-04 20:00:00,3.1,6.8,4.3,6.6,98.43,0.531,12.9,965.0,100.0,21.53757225433526,20,5,1,False,evening
2023-11-04 20:30:00,3.31,6.8,4.05,6.65,98.70500000000001,0.5435000000000001,14.600000000000001,965.3,100.0,21.595375722543352,20,5,1,False,evening
2023-11-04 21:00:00,0.88,6.8,3.8,6.7,98.98,0.556,16.3,965.6,100.0,21.653179190751445,21,5,1,False,night
2023-11-04 21:30:00,0.84,6.85,3.9,6.7,98.59,0.4405,16.25,965.75,100.0,21.61849710982659,21,5,1,False,night
2023-11-04 22:00:00,3.39,6.9,4.0,6.7,98.2,0.325,16.2,965.9,100.0,21.58381502890173,22,5,1,False,night
2023-11-04 22:30:00,0.18,7.0,4.1,6.7,97.785,0.1715,15.8,966.25,100.0,21.53757225433526,22,5,1,False,night
2023-11-04 23:00:00,0.3,7.1,4.2,6.7,97.37,0.018,15.4,966.6,100.0,21.491329479768787,23,5,1,False,night
2023-11-04 23:30:00,0.24,7.1,4.2,6.6,96.735,0.020499999999999997,15.45,967.05,100.0,21.491329479768787,23,5,1,False,night
2023-11-05 00:00:00,0.01,7.1,4.2,6.5,96.1,0.023,15.5,967.5,100.0,21.491329479768787,0,6,1,True,early_morning
2023-11-05 00:30:00,0.02,7.1,4.25,6.45,95.75,0.0115,15.25,967.8,100.0,21.479768786127167,0,6,1,True,early_morning
2023-11-05 01:00:00,0.03,7.1,4.3,6.4,95.4,0.0,15.0,968.1,100.0,21.468208092485547,1,6,1,True,early_morning
2023-11-05 01:30:00,0.03,7.05,4.15,6.45,95.83000000000001,0.062,16.05,968.6,92.3,21.514450867052023,1,6,1,True,early_morning
2023-11-05 02:00:00,0.04,7.0,4.0,6.5,96.26,0.124,17.1,969.1,84.6,21.560693641618496,2,6,1,True,early_morning
2023-11-05 02:30:00,0.05,7.0,3.95,6.35,95.385,0.0735,17.6,969.6,92.3,21.57225433526012,2,6,1,True,early_morning
2023-11-05 03:00:00,0.05,7.0,3.9,6.2,94.51,0.023,18.1,970.1,100.0,21.58381502890173,3,6,1,True,early_morning
2023-11-05 03:30:00,0.04,6.85,3.8,6.15,95.155,0.0115,17.4,970.6500000000001,100.0,21.641618497109825,3,6,1,True,early_morning
2023-11-05 04:00:00,0.15,6.7,3.7,6.1,95.8,0.0,16.7,971.2,100.0,21.69942196531792,4,6,1,True,early_morning
2023-11-05 04:30:00,0.03,6.7,3.45,5.949999999999999,94.975,0.0175,18.299999999999997,971.8,100.0,21.75722543352601,4,6,1,True,early_morning
2023-11-05 05:00:00,0.3,6.7,3.2,5.8,94.15,0.035,19.9,972.4,100.0,21.815028901734102,5,6,1,False,early_morning
2023-11-05 05:30:00,1.69,6.6,3.1,5.6,93.515,0.0345,19.45,973.05,94.2,21.86127167630058,5,6,1,False,early_morning
2023-11-05 06:00:00,0.35,6.5,3.0,5.4,92.88,0.034,19.0,973.7,88.4,21.90751445086705,6,6,1,False,morning
2023-11-05 06:30:00,0.38,6.1,2.75,5.15,93.765,0.017,17.2,974.4000000000001,81.15,22.057803468208093,6,6,1,False,morning
2023-11-05 07:00:00,2.35,5.7,2.5,4.9,94.65,0.0,15.4,975.1,73.9,22.20809248554913,7,6,1,False,morning
2023-11-05 07:30:00,0.39,5.800000000000001,2.5,4.95,94.4,0.0,16.6,975.85,82.75,22.18497109826589,7,6,1,False,morning
2023-11-05 08:00:00,0.38,5.9,2.5,5.0,94.15,0.0,17.8,976.6,91.6,22.161849710982658,8,6,1,False,morning
2023-11-05 08:30:00,0.36,6.25,2.8,5.15,92.89500000000001,0.0,18.85,977.25,73.35,22.011560693641616,8,6,1,False,morning
2023-11-05 09:00:00,0.05,6.6,3.1,5.3,91.64,0.0,19.9,977.9,55.1,21.86127167630058,9,6,1,False,late_morning
2023-11-05 09:30:00,0.54,7.05,3.95,5.55,90.435,0.0,17.4,978.45,48.900000000000006,21.560693641618496,9,6,1,False,late_morning
2023-11-05 10:00:00,0.18,7.5,4.8,5.8,89.23,0.0,14.9,979.0,42.7,21.260115606936417,10,6,1,False,late_morning
2023-11-05 10:30:00,0.24,7.9,5.15,6.0,87.89,0.0,16.4,979.55,60.2,21.08670520231214,10,6,1,False,late_morning
2023-11-05 11:00:00,0.3,8.3,5.5,6.2,86.55,0.0,17.9,980.1,77.7,20.91329479768786,11,6,1,False,late_morning
2023-11-05 11:30:00,0.27,8.75,5.85,6.25,84.32499999999999,0.009,19.65,980.6,78.55000000000001,20.728323699421964,11,6,1,False,late_morning
2023-11-05 12:00:00,0.24,9.2,6.2,6.3,82.1,0.018,21.4,981.1,79.4,20.54335260115607,12,6,1,False,early_afternoon
2023-11-05 12:30:00,0.21,8.95,6.2,6.3,83.615,0.035500000000000004,18.6,981.55,88.65,20.60115606936416,12,6,1,False,early_afternoon
2023-11-05 13:00:00,0.4,8.7,6.2,6.3,85.13,0.053,15.8,982.0,97.9,20.65895953757225,13,6,1,False,early_afternoon
2023-11-05 13:30:00,0.45,9.0,6.550000000000001,6.3,83.21000000000001,0.0355,16.450000000000003,982.3,88.65,20.508670520231213,13,6,1,False,early_afternoon
2023-11-05 14:00:00,0.5,9.3,6.9,6.3,81.29,0.018,17.1,982.6,79.4,20.35838150289017,14,6,1,False,early_afternoon
2023-11-05 14:30:00,1.43,9.25,6.85,6.4,82.46000000000001,0.009,16.4,983.05,82.5,20.381502890173408,14,6,1,False,early_afternoon
2023-11-05 15:00:00,0.6,9.2,6.8,6.5,83.63,0.0,15.7,983.5,85.6,20.404624277456648,15,6,1,False,late_afternoon
2023-11-05 15:30:00,0.57,8.8,6.55,6.3,84.485,0.0,13.95,983.95,85.6,20.55491329479769,15,6,1,False,late_afternoon
2023-11-05 16:00:00,1.19,8.4,6.3,6.1,85.34,0.0,12.2,984.4,85.6,20.705202312138727,16,6,1,False,late_afternoon
2023-11-05 16:30:00,0.52,8.0,5.6,5.9,86.67,0.034,13.75,984.8,62.699999999999996,20.95953757225433,16,6,1,False,late_afternoon
2023-11-05 17:00:00,0.6,7.6,4.9,5.7,88.0,0.068,15.3,985.2,39.8,21.21387283236994,17,6,1,False,late_afternoon
2023-11-05 17:30:00,0.68,7.4,4.75,5.7,89.075,0.034,14.65,985.6,59.1,21.29479768786127,17,6,1,False,late_afternoon
2023-11-05 18:00:00,0.76,7.2,4.6,5.7,90.15,0.0,14.0,986.0,78.4,21.3757225433526,18,6,1,False,evening
2023-11-05 18:30:00,0.84,7.1,4.6,5.7,90.61,0.0,13.3,986.35,73.75,21.39884393063584,18,6,1,False,evening
2023-11-05 19:00:00,0.92,7.0,4.6,5.7,91.07,0.0,12.6,986.7,69.1,21.421965317919074,19,6,1,False,evening
2023-11-05 19:30:00,1.0,6.95,4.449999999999999,5.800000000000001,92.085,0.0,13.35,987.0,66.19999999999999,21.468208092485547,19,6,1,False,evening
2023-11-05 20:00:00,0.96,6.9,4.3,5.9,93.1,0.0,14.1,987.3,63.3,21.514450867052023,20,6,1,False,evening
2023-11-05 20:30:00,0.92,6.6,4.5,5.65,93.38,0.0,11.05,987.55,50.95,21.53757225433526,20,6,1,False,evening
2023-11-05 21:00:00,0.88,6.3,4.7,5.4,93.66,0.0,8.0,987.8,38.6,21.560693641618496,21,6,1,False,night
2023-11-05 21:30:00,0.84,6.25,4.1,5.35,93.82,0.0,10.9,988.05,49.25,21.710982658959537,21,6,1,False,night
2023-11-05 22:00:00,0.05,6.2,3.5,5.3,93.98,0.0,13.8,988.3,59.9,21.86127167630058,22,6,1,False,night
2023-11-05 22:30:00,0.18,6.25,3.35,5.35,94.025,0.0,14.950000000000001,988.3499999999999,55.95,21.88439306358381,22,6,1,False,night
2023-11-05 23:00:00,0.3,6.3,3.2,5.4,94.07,0.0,16.1,988.4,52.0,21.90751445086705,23,6,1,False,night
2023-11-05 23:30:00,0.24,6.4,3.3,5.5,94.03,0.0,16.5,988.55,55.4,21.86127167630058,23,6,1,False,night
2023-11-06 00:00:00,0.01,6.5,3.4,5.6,93.99,0.0,16.9,988.7,58.8,21.815028901734102,0,0,0,True,early_morning
2023-11-06 00:30:00,0.02,6.5,3.55,5.699999999999999,94.425,0.0,15.649999999999999,988.85,65.5,21.78034682080925,0,0,0,True,early_morning
2023-11-06 01:00:00,0.03,6.5,3.7,5.8,94.86,0.0,14.4,989.0,72.2,21.745664739884397,1,0,0,True,early_morning
2023-11-06 01:30:00,0.03,6.5,3.6,5.8,95.08,0.0115,14.850000000000001,989.25,74.25,21.76878612716763,1,0,0,True,early_morning
2023-11-06 02:00:00,0.04,6.5,3.5,5.8,95.3,0.023,15.3,989.5,76.3,21.791907514450862,2,0,0,True,early_morning
2023-11-06 02:30:00,0.05,6.5,3.4,5.9,95.78999999999999,0.08549999999999999,16.15,989.7,76.1,21.815028901734102,2,0,0,True,early_morning
2023-11-06 03:00:00,0.05,6.5,3.3,6.0,96.28,0.148,17.0,989.9,75.9,21.838150289017342,3,0,0,True,early_morning
2023-11-06 03:30:00,0.12,6.4,3.15,5.85,95.83,0.119,17.5,990.25,74.4,21.895953757225435,3,0,0,True,early_morning
2023-11-06 04:00:00,0.04,6.3,3.0,5.7,95.38,0.09,18.0,990.6,72.9,21.953757225433527,4,0,0,True,early_morning
2023-11-06 04:30:00,0.03,6.15,2.9,5.4,94.505,0.056499999999999995,17.05,990.8,69.85,22.011560693641616,4,0,0,True,early_morning
2023-11-06 05:00:00,2.38,6.0,2.8,5.1,93.63,0.023,16.1,991.0,66.8,22.06936416184971,5,0,0,False,early_morning
2023-11-06 05:30:00,0.32,6.05,2.75,5.3,95.035,0.034,16.85,991.2,64.6,22.06936416184971,5,0,0,False,early_morning
2023-11-06 06:00:00,0.35,6.1,2.7,5.5,96.44,0.045,17.6,991.4,62.4,22.06936416184971,6,0,0,False,morning
2023-11-06 06:30:00,0.38,6.1,2.6,5.45,95.83,0.5465000000000001,18.8,991.65,58.2,22.09248554913295,6,0,0,False,morning
2023-11-06 07:00:00,0.4,6.1,2.5,5.4,95.22,1.048,20.0,991.9,54.0,22.115606936416185,7,0,0,False,morning
2023-11-06 07:30:00,0.39,6.25,2.75,5.5,94.935,0.761,19.3,992.25,61.55,22.02312138728324,7,0,0,False,morning
2023-11-06 08:00:00,0.38,6.4,3.0,5.6,94.65,0.474,18.6,992.6,69.1,21.930635838150287,8,0,0,False,morning
2023-11-06 08:30:00,0.36,6.6,3.15,5.699999999999999,93.805,0.38349999999999995,19.5,992.85,60.05,21.84971098265896,8,0,0,False,morning
2023-11-06 09:00:00,0.05,6.8,3.3,5.8,92.96,0.293,20.4,993.1,51.0,21.76878612716763,9,0,0,False,late_morning
2023-11-06 09:30:00,0.79,7.35,3.8,6.05,91.27,0.16699999999999998,22.35,993.5,52.5,21.52601156069364,9,0,0,False,late_morning
2023-11-06 10:00:00,0.18,7.9,4.3,6.3,89.58,0.041,24.3,993.9,54.0,21.283236994219653,10,0,0,False,late_morning
2023-11-06 10:30:00,0.24,8.25,4.75,6.4,88.17,0.0205,24.4,994.25,58.2,21.09826589595376,10,0,0,False,late_morning
2023-11-06 11:00:00,0.3,8.6,5.2,6.5,86.76,0.0,24.5,994.6,62.4,20.91329479768786,11,0,0,False,late_morning
2023-11-06 11:30:00,0.27,8.75,5.4,6.7,87.065,0.045,24.3,994.8,71.8,20.83236994219653,11,0,0,False,late_morning
2023-11-06 12:00:00,0.41,8.9,5.6,6.9,87.37,0.09,24.1,995.0,81.2,20.751445086705203,12,0,0,False,early_afternoon
2023-11-06 12:30:00,0.21,9.350000000000001,6.1,6.7,83.72,0.056499999999999995,25.4,995.2,70.5,20.53179190751445,12,0,0,False,early_afternoon
2023-11-06 13:00:00,0.4,9.8,6.6,6.5,80.07,0.023,26.7,995.4,59.8,20.3121387283237,13,0,0,False,early_afternoon
2023-11-06 13:30:00,0.45,9.4,6.1,6.45,82.13999999999999,0.14650000000000002,25.9,995.7,70.55,20.520231213872837,13,0,0,False,early_afternoon
2023-11-06 14:00:00,1.02,9.0,5.6,6.4,84.21,0.27,25.1,996.0,81.3,20.728323699421964,14,0,0,False,early_afternoon
2023-11-06 14:30:00,0.55,8.75,5.35,6.300000000000001,84.91999999999999,0.14650000000000002,24.4,996.25,90.65,20.84393063583815,14,0,0,False,early_afternoon
2023-11-06 15:00:00,0.6,8.5,5.1,6.2,85.63,0.023,23.7,996.5,100.0,20.95953757225433,15,0,0,False,late_afternoon
2023-11-06 15:30:00,0.57,8.15,4.65,6.25,87.97,0.19449999999999998,23.4,996.9,86.1,21.14450867052023,15,0,0,False,late_afternoon
2023-11-06 16:00:00,0.55,7.8,4.2,6.3,90.31,0.366,23.1,997.3,72.2,21.32947976878613,16,0,0,False,late_afternoon
2023-11-06 16:30:00,0.52,8.15,4.9,5.949999999999999,86.14500000000001,0.183,20.75,997.15,86.1,21.08670520231214,16,0,0,False,late_afternoon
2023-11-06 17:00:00,3.39,8.5,5.6,5.6,81.98,0.0,18.4,997.0,100.0,20.84393063583815,17,0,0,False,late_afternoon
2023-11-06 17:30:00,0.68,8.55,5.8,5.8,82.845,0.0,17.299999999999997,997.5,100.0,20.786127167630056,17,0,0,False,late_afternoon
2023-11-06 18:00:00,0.76,8.6,6.0,6.0,83.71,0.0,16.2,998.0,100.0,20.728323699421964,18,0,0,False,evening
2023-11-06 18:30:00,0.84,8.45,5.95,5.9,83.985,0.0,15.3,998.0,100.0,20.77456647398844,18,0,0,False,evening
2023-11-06 19:00:00,0.92,8.3,5.9,5.8,84.26,0.0,14.4,998.0,100.0,20.820809248554912,19,0,0,False,evening
