name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sheffield,2023-11-05T21:00:00,6.3,4.7,5.4,93.66,0,0,,0,0,13,8,232,987.8,38.6,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-05T22:00:00,6.2,3.5,5.3,93.98,0,0,,0,0,22.2,13.8,226,988.3,59.9,6.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-05T23:00:00,6.3,3.2,5.4,94.07,0,0,,0,0,24.3,16.1,223,988.4,52,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T00:00:00,6.5,3.4,5.6,93.99,0,0,,0,0,25.1,16.9,222,988.7,58.8,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T01:00:00,6.5,3.7,5.8,94.86,0,0,,0,0,20.4,14.4,230,989,72.2,14.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T02:00:00,6.5,3.5,5.8,95.3,0.023,100,rain,0,0,23.6,15.3,229,989.5,76.3,11.4,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T03:00:00,6.5,3.3,6,96.28,0.148,100,rain,0,0,27.3,17,235,989.9,75.9,11.2,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T04:00:00,6.3,3,5.7,95.38,0.09,100,rain,0,0,28,18,241,990.6,72.9,15.4,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T05:00:00,6,2.8,5.1,93.63,0.023,100,rain,0,0,27,16.1,233,991,66.8,16.4,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T06:00:00,6.1,2.7,5.5,96.44,0.045,100,rain,0,0,28.6,17.6,237,991.4,62.4,16,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T07:00:00,6.1,2.5,5.4,95.22,1.048,100,rain,0,0,30.7,20,232,991.9,54,22.3,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-06T08:00:00,6.4,3,5.6,94.65,0.474,100,rain,0,0,29.4,18.6,240,992.6,69.1,16.1,90,0.3,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T09:00:00,6.8,3.3,5.8,92.96,0.293,100,rain,0,0,29.9,20.4,244,993.1,51,22.6,207,0.7,2,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T10:00:00,7.9,4.3,6.3,89.58,0.041,100,rain,0,0,39.2,24.3,242,993.9,54,25.3,255,0.9,3,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T11:00:00,8.6,5.2,6.5,86.76,0,0,,0,0,38.9,24.5,250,994.6,62.4,30.7,371,1.3,4,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T12:00:00,8.9,5.6,6.9,87.37,0.09,100,rain,0,0,41.1,24.1,257,995,81.2,27,143,0.5,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T13:00:00,9.8,6.6,6.5,80.07,0.023,100,rain,0,0,39.6,26.7,258,995.4,59.8,24.9,371,1.3,4,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T14:00:00,9,5.6,6.4,84.21,0.27,100,rain,0,0,37.3,25.1,253,996,81.3,32.9,71,0.3,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T15:00:00,8.5,5.1,6.2,85.63,0.023,100,rain,0,0,35.8,23.7,250,996.5,100,31.1,19,0.1,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T16:00:00,7.8,4.2,6.3,90.31,0.366,100,rain,0,0,35.7,23.1,250,997.3,72.2,25.5,12,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T17:00:00,8.5,5.6,5.6,81.98,0,0,,0,0,38.5,18.4,261,997,100,,0,0,0,,Overcast,cloudy,remote
sheffield,2023-11-06T18:00:00,8.6,6,6,83.71,0,0,,0,0,32.8,16.2,248.7,998,100,,0,0,0,,Overcast,cloudy,remote
sheffield,2023-11-06T19:00:00,8.3,5.9,5.8,84.26,0,0,,0,0,33.1,14.4,247.2,998,100,,0,0,0,,Overcast,cloudy,remote
sheffield,2023-11-06T20:00:00,7.9,5.7,5.6,85.39,0,0,,0,0,29.5,12.2,244.1,1000,100,,0,0,0,,Overcast,cloudy,remote
sheffield,2023-11-06T21:00:00,6.9,3.5,5.9,93.19,1.442,100,rain,0,0,28.7,19.9,246,1000.3,48.2,21.7,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T22:00:00,6.9,3.6,5.9,93.18,0,0,,0,0,28.3,19.1,240,1000.7,54.7,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-06T23:00:00,6.7,3.5,5.7,93.51,0.023,100,rain,0,0,27.1,17.6,236,1001.2,69.1,18.3,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T00:00:00,6.7,3.7,5.9,94.33,0.023,100,rain,0,0,25.4,16.8,237,1001.7,52.4,19.4,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T01:00:00,6.5,3.2,5.6,94.46,0,0,,0,0,27.4,17.6,242,1002.1,49.2,18.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T02:00:00,6.2,2.8,5.4,94.63,0,0,,0,0,30.1,18.3,236,1002.3,39.6,19.4,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T03:00:00,6.3,2.9,5.4,94.41,0,0,,0,0,30.3,18.2,235,1002.4,55.4,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T04:00:00,6.2,2.6,5.4,94.59,0.125,100,rain,0,0,34.3,19.5,244,1002.4,62.4,13.8,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T05:00:00,6,2.4,5.5,96.12,0.385,100,rain,0,0,30.4,19.9,241,1002.7,69.1,10.5,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T06:00:00,6,2.6,5.6,97.49,0.546,100,rain,0,0,27.8,17.9,247,1002.9,69.1,16.7,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T07:00:00,6.4,3,5.9,96.98,0.037,100,rain,0,0,29.7,18.7,251,1003.1,95.9,18.2,5,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T08:00:00,6.7,3.3,6.1,96.47,0.052,100,rain,0,0,29,18.8,254,1003.6,84.6,23.3,78,0.3,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T09:00:00,7.5,4.2,6.7,95.15,0.138,100,rain,0,0,29.1,20.3,259,1004.2,85.6,26.3,280,1,3,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T10:00:00,8.2,4.5,7,92.1,0.018,100,rain,0,0,37.7,26.3,261,1004.7,66,29.4,247,0.9,2,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T11:00:00,8.5,5.2,7,90.07,0.193,100,rain,0,0,36.8,23.4,269,1005.3,79.4,24.8,292,1.1,3,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T12:00:00,9.4,6.3,7.5,87.96,0.561,100,rain,0,0,36,23.8,277,1005.6,93.8,38.8,163,0.6,2,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T13:00:00,9.7,6.5,7.4,85.61,0.127,100,rain,0,0,38.9,25.3,277,1005.5,91.8,35.3,205,0.7,2,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T14:00:00,9.6,6.7,6.9,83.4,0.018,100,rain,0,0,34.1,22.2,277,1005.8,60.6,37.3,81,0.3,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T15:00:00,9.6,7,6.4,80.57,0,0,,0,0,33.3,18.1,273,1006.2,59.9,36,66,0.2,1,,Partially cloudy,partly-cloudy-day,"D3696,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T16:00:00,8.9,6.7,6.6,85.4,0.067,100,rain,0,0,23.3,14.2,266,1006.8,77.4,36.7,9,0,0,,"Rain, Partially cloudy",rain,"D3696,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T17:00:00,7.9,5,6.4,90.27,0.018,100,rain,0,0,30.2,18.2,263,1007.2,47.6,32.2,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T18:00:00,7.3,4.4,5.8,90.21,0,0,,0,0,24.6,16.6,252,1007.6,38.5,27.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T19:00:00,7.2,4.3,6.1,92.76,0,0,,0,0,24.2,16.2,255,1008,42.2,27.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T20:00:00,6.6,3.8,5.4,92.53,0.045,100,rain,0,0,22.8,14.1,241,1008,16.5,21.9,0,0,0,,Rain,rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T21:00:00,6.4,3.3,5.6,94.6,0,0,,0,0,23.4,16.4,241,1007.9,62.6,20.3,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T22:00:00,6,2.9,5,93.81,0.09,100,rain,0,0,23.6,15.5,240,1007.9,67.7,23.1,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-07T23:00:00,5.8,3.2,4.9,93.77,0,0,,0,0,21.6,12.4,234,1007.8,62.8,21.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T00:00:00,5.5,2.7,4.7,94.6,0,0,,0,0,21.2,13.3,221,1007.6,47.6,16.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T01:00:00,5.9,2.7,5,93.49,0,0,,0,0,23.9,16.6,222,1007.1,100,21.4,0,0,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T02:00:00,6.1,2.9,5,92.41,0,0,,0,0,25.9,16.6,207,1006.4,100,23.5,0,0,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T03:00:00,6.4,3.2,4.6,88.72,0,0,,0,0,24.9,16.8,201,1005.5,100,21.8,0,0,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T04:00:00,6.2,2.8,5.1,92.88,0.053,100,rain,0,0,25.3,18.1,178,1004.3,98.3,19.1,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T05:00:00,6.5,3,5.5,93.41,0.567,100,rain,0,0,28.5,19.5,170,1003,100,12.1,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T06:00:00,6.7,2.8,5.8,94.46,0.927,100,rain,0,0,34,23.1,163,1001.5,100,11.1,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T07:00:00,7,2.9,6.5,96.47,0.587,100,rain,0,0,40.9,27.2,164,999.8,100,10.7,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T08:00:00,7.6,3.4,7.1,96.28,0.169,100,rain,0,0,45.2,31.6,180,998.6,100,23,14,0.1,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T09:00:00,8.5,4.4,8,96.47,0.347,100,rain,0,0,49.6,32.5,190,997.5,100,21.6,17,0.1,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T10:00:00,9.8,6.4,9,94.79,0.484,100,rain,0,0,47.9,29.9,219,997.5,96.6,23.3,23,0.1,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T11:00:00,9,5.6,8.2,94.59,0.193,100,rain,0,0,42.2,25.5,261,997.9,100,9.1,29,0.1,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T12:00:00,8.5,5.1,7,89.83,0.125,100,rain,0,0,39.3,24.4,276,998.8,89.7,31.2,99,0.4,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T13:00:00,8.6,5.4,6.1,84.41,0,0,,0,0,33.6,22.3,274,999.6,93.8,23.7,140,0.5,1,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T14:00:00,8.4,5.4,5.4,81.4,0.034,100,rain,0,0,33.5,19.9,274,999.9,75.2,19.5,91,0.3,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T15:00:00,8,4.9,4.2,76.93,0,0,,0,0,30.4,20.1,272,1000.1,46.7,18.9,47,0.2,0,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T16:00:00,7.4,4.8,3.8,77.75,0,0,,0,0,24.4,15.2,254,1000.4,31.4,18.8,8,0,0,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T17:00:00,6.8,3.9,3.5,79.36,0,0,,0,0,21.6,15.3,244,1000.7,57,18.4,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T18:00:00,6.1,3.3,3.7,84.17,0,0,,0,0,20.4,14,231,1001,31.3,17.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T19:00:00,5.6,3.1,3,83.32,0,0,,0,0,18.1,11.8,219,1000.9,53.2,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T20:00:00,5.9,2.6,3.2,82.94,0,0,,0,0,23.8,16.6,214,1000.7,100,16.2,0,0,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T21:00:00,5.9,2.4,3.2,82.71,0,0,,0,0,25.9,18.6,214,1000.2,64.2,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-08T22:00:00,6.1,2.3,3.2,81.53,0,0,,0,0,30.6,21.4,209,999.6,78.4,17.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-08T23:00:00,6.2,2.3,3.4,81.95,0,0,,0,0,32.6,23,209,999.2,60.9,18.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T00:00:00,6,2.2,3.8,85.92,0.023,100,rain,0,0,32,21,209,998.6,100,19.3,0,0,0,,"Rain, Overcast",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T01:00:00,6.2,2.1,4,86.17,0,0,,0,0,35.3,24.1,207,998,96.6,19.5,0,0,0,,Overcast,cloudy,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T02:00:00,6,2.1,4.3,88.34,0.035,100,rain,0,0,31.6,22.8,207,997.3,100,20.5,0,0,0,,"Rain, Overcast",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T03:00:00,5.9,2,4.4,90.39,0,0,,0,0,31.6,21.3,209,996.7,91.8,20.3,0,0,0,,Overcast,cloudy,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T04:00:00,5.7,2,4.2,90.03,0,0,,0,0,27.8,19.9,211,996,86.5,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T05:00:00,5.4,1.7,4.3,92.8,0.018,100,rain,0,0,27.8,18.9,208,995.4,70.2,23.6,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T06:00:00,5.4,2.6,4.6,95.05,0,0,,0,0,19.7,12.6,199,995,97.9,21.4,0,0,0,,Overcast,cloudy,"03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T07:00:00,5.6,2.1,4.2,91.23,0,0,,0,0,25.2,17.5,202,994.5,93.8,20.8,0,0,0,,Overcast,cloudy,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-09T08:00:00,5.7,2.4,4.5,92.17,0,0,,0,0,24.6,16.9,205,994.3,100,23.3,16,0.1,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T09:00:00,5.9,2.4,4.4,90.18,0.035,100,rain,0,0,27.9,18.4,206,994,91.8,22.4,76,0.3,1,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T10:00:00,6.5,2.8,4.8,89.16,0,0,,0,0,32.3,21.4,208,993.7,81.3,28.8,85,0.3,1,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03354099999,03351099999"
sheffield,2023-11-09T11:00:00,7.5,4,4.8,82.99,0,0,,0,0,33.6,22.4,218,993.5,87.3,39.7,231,0.8,2,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03354099999,03351099999"
sheffield,2023-11-09T12:00:00,7.3,4,4.3,81.18,0,0,,0,0,30.8,20,215,992.3,88.3,40.3,63,0.2,1,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T13:00:00,7.4,3.7,3.7,77.55,0.018,100,rain,0,0,37.3,24.1,214,991.6,100,40.5,202,0.7,2,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T14:00:00,7.1,3.7,4,80.52,0.092,100,rain,0,0,34.2,21.1,215,990.8,86.6,43.2,135,0.5,1,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T15:00:00,6.7,3.4,4.2,84.28,0.274,100,rain,0,0,28.3,18.1,205,990.2,100,25.1,59,0.2,1,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T16:00:00,6.1,3.1,4.1,87.09,0.433,100,rain,0,0,27.1,15.5,196,989.7,100,31.2,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T17:00:00,5.7,2.8,4,88.93,0.018,100,rain,0,0,23.2,14.3,190,989.3,79.3,45.4,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T18:00:00,5.4,2.3,4,90.41,0,0,,0,0,26.5,15.2,196,989.3,83.8,36.4,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T19:00:00,5.4,2.1,4.3,92.32,0.07,100,rain,0,0,24.9,16.5,211,989.2,96.9,28.6,0,0,0,,"Rain, Overcast",rain,"03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T20:00:00,5.4,1.7,4.4,93.25,0.094,100,rain,0,0,30.3,18.9,229,989.3,100,18.2,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T21:00:00,5.1,1.7,4.2,93.61,0.166,100,rain,0,0,25.5,16.1,249,989.4,100,27.2,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T22:00:00,5.1,1.5,4.2,94.39,0.193,100,rain,0,0,26.7,17.5,247,989.7,79.4,34,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-09T23:00:00,5,1.4,4.1,93.93,0.09,100,rain,0,0,28.2,18.1,264,989.7,74.3,40.5,0,0,0,,"Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T00:00:00,5,2,4.2,94.71,0.07,100,rain,0,0,20.1,13.7,242,989.7,93.6,43.3,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T01:00:00,4.9,2.7,4.3,95.71,0.115,100,rain,0,0,15.2,9.3,242,989.8,100,24.2,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T02:00:00,4.9,2.6,4.1,94.95,0.092,100,rain,0,0,14.6,9.6,243,989.9,100,18.7,0,0,0,,"Rain, Overcast",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-10T03:00:00,4.7,1.4,3.7,93.23,0,0,,0,0,24.1,14.8,270,990,100,,0,0,0,,Overcast,cloudy,"03346099999,C5841"
sheffield,2023-11-10T04:00:00,4.3,1.9,3.8,96.25,0.428,100,rain,0,0,15,9.7,248,989.8,66.7,30.4,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-10T05:00:00,3.8,1.4,3.5,98.17,0.195,100,rain,0,0,11.6,8.9,345,989.9,84.9,20.2,0,0,0,,"Rain, Partially cloudy",rain,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-10T06:00:00,3.5,1.4,3.4,99.17,0,0,,0,0,10.2,8.1,276,990.1,70,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-10T07:00:00,3.8,2,3.7,99.6,0,0,,0,0,10.8,7.1,279,991,81.5,4.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03346099999,03330099999,03344099999,03354099999,C5841,03351099999"
sheffield,2023-11-10T08:00:00,3.4,1.2,3.4,99.6,0,0,,0,0,10.6,8.3,329,992.1,41,10,52,0.2,1,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T09:00:00,4,1.5,3.8,98.88,0,0,,0,0,13.4,9.7,316,993.6,51.3,17.5,37,0.1,0,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T10:00:00,5.2,2.9,4.6,95.36,0,0,,0,0,14.6,10.3,316,994.7,69,24.7,186,0.7,2,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T11:00:00,6.2,3.6,4,85.46,0,0,,0,0,20.8,13.1,330,995.6,37.6,38,376,1.4,4,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T12:00:00,6.7,3.9,3.8,81.63,0,0,,0,0,23.9,14.8,314,996.5,49.8,27.1,229,0.8,2,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T13:00:00,7.4,4.6,4,79.1,0,0,,0,0,27.2,15.6,316,997.1,46.2,37.4,341,1.2,3,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T14:00:00,7.3,4.3,3.4,76.26,0,0,,0,0,26.5,17.6,312,998.1,47.7,43.1,79,0.3,1,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T15:00:00,6.9,4,3.1,76.35,0,0,,0,0,26.2,15.9,295,999.2,69.4,46,136,0.5,1,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T16:00:00,5.9,2.9,2.6,79.17,0,0,,0,0,24.5,15.3,292,1000,30.6,39.3,11,0,0,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-10T17:00:00,4.9,1.3,2.2,82.64,0,0,,0,0,26.1,17.8,292,1000.7,3.2,34.8,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
